name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Skiareál Novako,Czechia,Karlovy Vary,,operating,yes,no,4,,130,800,930,4,4,europe,,http://skiarealnaprava.cz/,https://openskimap.org/?obj=6f7c7fb1fb0e3c02d57795a67a781a9346a63dc7,6f7c7fb1fb0e3c02d57795a67a781a9346a63dc7,Point,50.363655,12.906915,https://www.openstreetmap.org/relation/7784559 https://www.skimap.org/SkiAreas/view/14129
Campbell Airstrip Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,186,978,2,980,,,north_america,,https://www.anchoragenordicski.com/,https://openskimap.org/?obj=6f7c9c11a86428399ce4546112d28ad4f1ba7249,6f7c9c11a86428399ce4546112d28ad4f1ba7249,Point,61.154790,-149.790430,https://www.skimap.org/SkiAreas/view/2934
,Norway,Agder,,operating,no,yes,,2,34,20,54,,,europe,,,https://openskimap.org/?obj=6f84e0ed-f50e-4806-b756-d8802b560a12,6f84e0ed-f50e-4806-b756-d8802b560a12,Point,58.445002,8.796028,
Le Somport,"France;Spain","Huesca;Pyrénées-Atlantiques",,operating,no,yes,,12,122,1580,1702,,,europe,,,https://openskimap.org/?obj=6f84f131f41bf378bbfedc810f6268d17460b1d0,6f84f131f41bf378bbfedc810f6268d17460b1d0,Point,42.793989,-0.540457,https://www.openstreetmap.org/relation/4638636 https://www.skimap.org/SkiAreas/view/879
,Russia,Bashkortostan,Beloretsk,operating,no,yes,,3,61,554,616,,,europe,,,https://openskimap.org/?obj=6f89b178-b5b1-46f5-80e5-257adb775c53,6f89b178-b5b1-46f5-80e5-257adb775c53,Point,53.963570,58.451089,
,Canada,Alberta,,operating,no,yes,,6,322,1185,1507,,,north_america,,,https://openskimap.org/?obj=6f89d664-6967-4647-b0aa-3038f0085a75,6f89d664-6967-4647-b0aa-3038f0085a75,Point,52.943937,-118.083620,
Hardwood Ski and Bike,Canada,Ontario,Oro-Medonte,operating,no,yes,,39,67,311,378,,,north_america,,https://www.hardwoodskiandbike.ca/,https://openskimap.org/?obj=6f8bded3f8c5f2f33ffd1e4e3f14bc32b3835e47,6f8bded3f8c5f2f33ffd1e4e3f14bc32b3835e47,Point,44.517807,-79.591098,https://www.skimap.org/SkiAreas/view/14784
Alpensia,South Korea,Kangwon-Do,,operating,yes,no,4,,192,776,968,2,,north_america,,http://www.alpensiaresort.co.kr/,https://openskimap.org/?obj=6f8cd262b213d55d9eea3734107d2d49eceba77f,6f8cd262b213d55d9eea3734107d2d49eceba77f,Polygon,37.652641,128.672491,https://www.openstreetmap.org/way/473253499 https://www.skimap.org/SkiAreas/view/2889
Hotaka Olympia,Japan,Gunma Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=6f8d5df1f477fb56945c41a3a1fc809a65c77d4d,6f8d5df1f477fb56945c41a3a1fc809a65c77d4d,Point,36.768803,139.183663,https://www.skimap.org/SkiAreas/view/15951
Val Palot,Italy,Brescia,,operating,yes,no,2,,252,1072,1324,2,1,europe,,,https://openskimap.org/?obj=6f90bc2847a8747ad7227fda4ff6f4a136e2aa1b,6f90bc2847a8747ad7227fda4ff6f4a136e2aa1b,Point,45.788874,10.173067,https://www.openstreetmap.org/relation/9450334
,United States,New York,Cazenovia,operating,no,yes,,9,128,373,501,,,north_america,,,https://openskimap.org/?obj=6f940a29-7744-4adb-8df8-f503d4013b08,6f940a29-7744-4adb-8df8-f503d4013b08,Point,42.917271,-75.836042,
Hokkaido University / Kitataisetsu (北大雪スキー場),Japan,Hokkaido Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=6f9e20b81ecb8d6266717122471fa7317f06381b,6f9e20b81ecb8d6266717122471fa7317f06381b,Point,43.845581,143.084187,https://www.skimap.org/SkiAreas/view/3818
Lapham Peak,United States,Wisconsin,Delafield,operating,no,yes,,15,92,289,381,,,north_america,,https://laphampeakfriends.org/skiing/,https://openskimap.org/?obj=6fa152b29ad05b95bdd147995a45c66ee3c7f4d1,6fa152b29ad05b95bdd147995a45c66ee3c7f4d1,Point,43.036472,-88.393230,https://www.openstreetmap.org/relation/18080553
Sunnerstaåsens friluftsområde,Sweden,Uppsala,Uppsala,operating,yes,no,1,,34,3,37,2,2,europe,,,https://openskimap.org/?obj=6fa26b7ac859dc2db6c47bf11663c7664439e644,6fa26b7ac859dc2db6c47bf11663c7664439e644,Polygon,59.791655,17.661651,https://www.openstreetmap.org/way/625646967
Ski Tále,Slovakia,Banska Bystrica,,operating,yes,yes,2,,205,659,864,6,6,europe,Q12777932,https://www.tale.sk/,https://openskimap.org/?obj=6fa2c1f3837492776ab59d5ff3b1a581d7a0bbc3,6fa2c1f3837492776ab59d5ff3b1a581d7a0bbc3,Point,48.866130,19.590380,https://www.openstreetmap.org/relation/14595428 https://www.skimap.org/SkiAreas/view/14254
Alpine Lakes,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,https://www.coloradoskihistory.com/lost/alpinelakes.html,https://openskimap.org/?obj=6fa6ad2b94a1036b1316723f6a39689a94a53376,6fa6ad2b94a1036b1316723f6a39689a94a53376,Point,39.004764,-105.142143,https://www.skimap.org/SkiAreas/view/14825
,Germany,Bavaria,Grafenau,operating,no,yes,,6,38,649,687,,,europe,,,https://openskimap.org/?obj=6fa774d0-3148-4cbc-aa55-6187fd9e02ad,6fa774d0-3148-4cbc-aa55-6187fd9e02ad,Point,48.873837,13.418615,
Liberty Mountain Resort,United States,Pennsylvania,"Carroll Valley;Liberty",operating,yes,no,9,,170,175,345,8,3,north_america,,https://www.libertymountainresort.com/,https://openskimap.org/?obj=6fab99ca0f48e48b41acc39f35e85a4cc88c672a,6fab99ca0f48e48b41acc39f35e85a4cc88c672a,Point,39.759086,-77.368470,https://www.openstreetmap.org/relation/13532755 https://www.skimap.org/SkiAreas/view/243
Volda skisenter,Norway,Møre and Romsdal,,operating,yes,no,6,,332,322,654,3,3,europe,,https://www.voldaskisenter.no/,https://openskimap.org/?obj=6fb113dc3e17807664af7900d899330f51ca9bf9,6fb113dc3e17807664af7900d899330f51ca9bf9,Polygon,62.158737,6.147219,https://www.openstreetmap.org/relation/6330379 https://www.skimap.org/SkiAreas/view/14573
Bartlett High School Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,5,23,74,97,,,north_america,,https://www.anchoragenordicski.com/,https://openskimap.org/?obj=6fb44ba5e98ec40c832d6a99d94d0c71f369e2a1,6fb44ba5e98ec40c832d6a99d94d0c71f369e2a1,Point,61.233782,-149.730434,https://www.skimap.org/SkiAreas/view/2936
Lakewood VIllage,United States,Kentucky,Catlettsburg,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=6fbcf228d0b5241aae661eb7e24685365a842430,6fbcf228d0b5241aae661eb7e24685365a842430,Point,38.421300,-82.601534,https://www.skimap.org/SkiAreas/view/17649
Sörenberg,Switzerland,"Lucerne;Obwalden","Giswil;Sörenberg",operating,yes,yes,16,21,1131,1119,2250,13,10,europe,,https://www.soerenberg.ch,https://openskimap.org/?obj=6fc2b7bd9404c7cf68e49ca9fd83600e3de149d4,6fc2b7bd9404c7cf68e49ca9fd83600e3de149d4,Point,46.807537,8.025433,https://www.openstreetmap.org/relation/5637888 https://www.skimap.org/SkiAreas/view/1007
Wyciągi Wojtek,Poland,Lesser Poland Voivodeship,,operating,yes,no,0,,87,658,745,2,2,europe,,http://www.zawoja-ski.pl/,https://openskimap.org/?obj=6fc55fa8969708404869039bb907025bf52a603a,6fc55fa8969708404869039bb907025bf52a603a,Polygon,49.616162,19.512130,https://www.openstreetmap.org/way/933813041
"あだたら高原スキー場, Adatara Kogen Ski Resort",Japan,Fukushima Prefecture,,operating,yes,no,3,,178,955,1133,3,,japan,,http://www.adatara-resort.com/ski/,https://openskimap.org/?obj=6fd180dfc13e8649eb4c4348dc05717c922fb1d5,6fd180dfc13e8649eb4c4348dc05717c922fb1d5,Polygon,37.622843,140.315886,https://www.openstreetmap.org/way/319798776 https://www.skimap.org/SkiAreas/view/1407
Mărişel (Havasnagyfalu),Romania,Cluj,,,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=6fd2f356339122e77d3153695292e7b03c600a23,6fd2f356339122e77d3153695292e7b03c600a23,Point,46.662859,23.078676,https://www.skimap.org/SkiAreas/view/2628
Hovden Alpinsenter,Norway,Agder,Dyregrendi,operating,yes,yes,32,163,420,762,1182,9,6,europe,,https://hovden.com/,https://openskimap.org/?obj=6fd3eb070c843aa3e7aa4976aa3072ba7f0a2865,6fd3eb070c843aa3e7aa4976aa3072ba7f0a2865,Polygon,59.572218,7.327394,https://www.openstreetmap.org/way/1465306137 https://www.skimap.org/SkiAreas/view/4066
Forcora Ski,Italy,Varese,,operating,yes,no,1,,137,1164,1301,1,1,europe,,https://www.forcoraski.it/,https://openskimap.org/?obj=6fd3ed2bf6a96e9c07185091dbca4e82823c3fdb,6fd3ed2bf6a96e9c07185091dbca4e82823c3fdb,Polygon,46.074298,8.774644,https://www.openstreetmap.org/way/1136549941 https://www.skimap.org/SkiAreas/view/15199
Crotched Mountain Ski & Ride,United States,New Hampshire,Bennington,operating,yes,no,9,,267,322,589,5,1,north_america,Q14705323,https://www.crotchedmtn.com/,https://openskimap.org/?obj=6fdde2a846d545fcbd14bb1b1d22342bf5ff2989,6fdde2a846d545fcbd14bb1b1d22342bf5ff2989,MultiPolygon,43.011777,-71.880381,https://www.openstreetmap.org/relation/18511194 https://www.skimap.org/SkiAreas/view/343
,Russia,Arkhangelsk,,operating,no,yes,,17,48,7,54,,,europe,,,https://openskimap.org/?obj=6fdf254a-47ae-47c2-8b43-df6d8eca1397,6fdf254a-47ae-47c2-8b43-df6d8eca1397,Point,64.459738,40.961800,
Selvino,Italy,Bergamo,Selvino,operating,yes,no,2,,154,946,1100,3,1,europe,,https://www.selvinosport.it/,https://openskimap.org/?obj=6fe50e2cd9e999a69c3093e4362a4be1cb500669,6fe50e2cd9e999a69c3093e4362a4be1cb500669,Polygon,45.780261,9.757364,https://www.openstreetmap.org/way/1136814598 https://www.skimap.org/SkiAreas/view/4434
,Canada,Quebec,Saint-Hippolyte,operating,no,yes,,11,84,311,395,,,north_america,,,https://openskimap.org/?obj=6fe5a975-352f-4236-bb36-480b1d71797e,6fe5a975-352f-4236-bb36-480b1d71797e,Point,45.924124,-74.013052,
Mutsu Ohata Tozawa (兎沢スキー場),Japan,Aomori Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=6fe84578a43fc1a618f703bea11b9079ebec2bc7,6fe84578a43fc1a618f703bea11b9079ebec2bc7,Point,41.391584,141.155434,https://www.skimap.org/SkiAreas/view/12178
Mt. Rundle,Canada,Alberta,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=6fec32099bccbc15977e5f88ed642a23b006e90b,6fec32099bccbc15977e5f88ed642a23b006e90b,Point,51.090230,-115.388229,https://www.skimap.org/SkiAreas/view/16309
Евразия (Euroasia),Russia,Chelyabinsk,,operating,yes,no,6,,273,330,603,2,1,europe,,https://euroasia.su/,https://openskimap.org/?obj=6ff04fd0d2cbc8ed02d53f3aa7629fe6f27cc343,6ff04fd0d2cbc8ed02d53f3aa7629fe6f27cc343,Point,55.385672,59.402965,https://www.skimap.org/SkiAreas/view/5991
,Germany,Saxony,"Stützengrün;Zschorlau",operating,no,yes,,4,80,550,630,,,europe,,,https://openskimap.org/?obj=6ff0f0b4-95d4-4615-80b0-e0a69fe189d9,6ff0f0b4-95d4-4615-80b0-e0a69fe189d9,Point,50.551261,12.625740,
Chester Bowl,United States,Minnesota,Duluth,operating,yes,yes,1,3,43,332,375,1,,north_america,,https://duluthmn.gov/parks/parks-listing/chester-park/,https://openskimap.org/?obj=6ff21c932ecd5144ff77f24c6e6ea5a29b754717,6ff21c932ecd5144ff77f24c6e6ea5a29b754717,Point,46.812402,-92.096661,https://www.openstreetmap.org/relation/12457874 https://www.skimap.org/SkiAreas/view/382
Nuova Lizzola,Italy,Bergamo,,operating,yes,no,11,,770,1256,2026,5,1,europe,,https://www.nuovalizzola.it/,https://openskimap.org/?obj=6ff247cdb15f5728a6973db6773f170a65202428,6ff247cdb15f5728a6973db6773f170a65202428,Polygon,46.009584,10.006747,https://www.openstreetmap.org/way/1358867540 https://www.skimap.org/SkiAreas/view/4432
Małego Króla,Poland,Podkarpackie,Ustrzyki Dolne,operating,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=6ffb1c7d31caedb47ef39d79f428f1d6841d7848,6ffb1c7d31caedb47ef39d79f428f1d6841d7848,Point,49.435427,22.567461,https://www.skimap.org/SkiAreas/view/12597
Oy-Mittelberg Loipen,Germany,Bavaria,"Oy-Mittelberg;Wertach",operating,no,yes,,37,191,871,1063,,,europe,,https://www.oy-mittelberg.de/natur-vitalitaet/winter/langlauf-winter-und-schneeschuhwandern/,https://openskimap.org/?obj=6ffbbb26afa0a692551823ddc9f6729dedb1694f,6ffbbb26afa0a692551823ddc9f6729dedb1694f,Point,47.639832,10.453663,https://www.skimap.org/SkiAreas/view/2766
Camp Fortune,Canada,Quebec,"Chelsea;Gatineau;La Pêche;Pontiac",operating,yes,yes,10,162,181,177,358,7,2,north_america,,https://campfortune.com/ https://www.campfortune.com,https://openskimap.org/?obj=7001f87efca1b8080121f565bf8229e856cec0c4,7001f87efca1b8080121f565bf8229e856cec0c4,Polygon,45.510733,-75.847900,https://www.openstreetmap.org/way/387976209 https://www.skimap.org/SkiAreas/view/109 https://www.skimap.org/SkiAreas/view/2799
,Sweden,Gavleborg,Gävle,operating,no,yes,,7,16,19,35,,,europe,,,https://openskimap.org/?obj=70022cc2-2026-4f12-a44e-ff78d23410e9,70022cc2-2026-4f12-a44e-ff78d23410e9,Point,60.699735,17.130872,
"萩の山市民スキー場, Haginoyama Shimin Ski Area",Japan,Hokkaido Prefecture,,operating,yes,no,,,108,40,147,3,,japan,,https://www.haginoyama.com/,https://openskimap.org/?obj=700aeca6bedba24275dd43b67dc190a8f5b28cb9,700aeca6bedba24275dd43b67dc190a8f5b28cb9,Polygon,43.164784,141.810025,https://www.openstreetmap.org/way/1464066066 https://www.skimap.org/SkiAreas/view/1286
Sleeping Giant Provincial Park,Canada,Ontario,,operating,no,yes,,69,114,213,327,,,north_america,,,https://openskimap.org/?obj=701022ef1346a98fb7d4f0755500b25e85944019,701022ef1346a98fb7d4f0755500b25e85944019,Point,48.430583,-88.798956,https://www.openstreetmap.org/relation/20086054
,Russia,Mari El,,operating,no,yes,,4,25,93,119,,,europe,,,https://openskimap.org/?obj=7013b7c680a228992f61fb0051cf3c6ad89ccaf7,7013b7c680a228992f61fb0051cf3c6ad89ccaf7,Polygon,56.601685,47.965748,https://www.openstreetmap.org/way/320815505
Mirror Lake Coyote Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,,,,,,,north_america,,https://www.anchoragenordicski.com/,https://openskimap.org/?obj=7014f5559709add5c88ba767a3c1f718577fe989,7014f5559709add5c88ba767a3c1f718577fe989,Point,61.428096,-149.423504,https://www.skimap.org/SkiAreas/view/2940
,United States,New York,Newcomb,operating,no,yes,,9,275,565,841,,,north_america,,,https://openskimap.org/?obj=70154731-2f51-4d9e-afd7-6c71661b574b,70154731-2f51-4d9e-afd7-6c71661b574b,Point,44.115025,-74.050635,
Hlíðarfjall,Iceland,Northeast,,operating,yes,yes,10,,467,477,944,7,5,europe,,https://www.hlidarfjall.is/,https://openskimap.org/?obj=7015533889bdf7bcf6f8047f93e51c1920efe2d2,7015533889bdf7bcf6f8047f93e51c1920efe2d2,Point,65.659630,-18.213971,https://www.skimap.org/SkiAreas/view/2122
,Finland,Tavastia Proper,,operating,no,yes,,1,20,104,124,,,europe,,,https://openskimap.org/?obj=701bf377-7d04-4649-b0d7-43576c968f1b,701bf377-7d04-4649-b0d7-43576c968f1b,Point,60.938147,24.650492,
,Finland,Kainuu,,operating,no,yes,,4,24,147,171,,,europe,,,https://openskimap.org/?obj=70298b12-9194-475f-8164-76c0cd35e6cc,70298b12-9194-475f-8164-76c0cd35e6cc,Point,64.216978,27.653571,
,China,Xinjiang Uyghur,,operating,yes,no,1,,141,2086,2227,1,,north_america,,,https://openskimap.org/?obj=702e1062-2fd8-49ec-8f7d-fa50386e99e5,702e1062-2fd8-49ec-8f7d-fa50386e99e5,Point,43.362035,93.614080,
吉林北山四季越野滑雪场,China,Jilin,,operating,no,yes,,3,44,218,262,,,north_america,,,https://openskimap.org/?obj=703d26f49f6db57d9709a5384551bd9fe54d0b78,703d26f49f6db57d9709a5384551bd9fe54d0b78,Polygon,43.837699,126.520019,https://www.openstreetmap.org/way/1313927153
Skiareál Chotouň,Czechia,Central Bohemian,,operating,yes,no,0,,48,357,405,3,3,europe,,http://www.vlekychotoun.cz/,https://openskimap.org/?obj=70444d4bac6e13bc4c784787cbcde01cf009c8d7,70444d4bac6e13bc4c784787cbcde01cf009c8d7,Point,49.899470,14.513743,https://www.openstreetmap.org/relation/18140624 https://www.skimap.org/SkiAreas/view/14158
"پیست اسکی شیرباد, Shirbad Ski Piste",Iran,Khorasan,,operating,yes,no,3,,201,2698,2898,1,1,europe,Q17991635,https://www.skishirbad.com/,https://openskimap.org/?obj=70529a090dc42654592bf9986dc3c8371397ab20,70529a090dc42654592bf9986dc3c8371397ab20,Polygon,36.286425,59.062632,https://www.openstreetmap.org/way/392953518 https://www.skimap.org/SkiAreas/view/13294
,Norway,Agder,,operating,no,yes,,17,105,171,277,,,europe,,,https://openskimap.org/?obj=70532a5c-0315-4245-ba29-df1b797dc77b,70532a5c-0315-4245-ba29-df1b797dc77b,Point,58.741940,8.841285,
Umbule,Czechia,Pardubice,Letohrad,operating,yes,no,,,103,389,491,1,1,europe,,,https://openskimap.org/?obj=70591e3abde24d6fe9ac53dab835ce8cec030977,70591e3abde24d6fe9ac53dab835ce8cec030977,Point,50.017946,16.529120,https://www.skimap.org/SkiAreas/view/16103
Chamrousse,France,Isère,"Chamrousse;Livet-Et-Gavet;Saint-Martin-d'Uriage;Séchilienne;Vaulnaveys-le-Haut",operating,yes,yes,51,24,834,1411,2246,20,12,europe,,https://www.chamrousse.com/,https://openskimap.org/?obj=705c23e66271d234c4f99f8ea662dfbed74e18c7,705c23e66271d234c4f99f8ea662dfbed74e18c7,Polygon,45.112008,5.890853,https://www.openstreetmap.org/relation/8763133 https://www.skimap.org/SkiAreas/view/717
"一本杉スキー場, Ippon Sugi Ski Resort",Japan,Niigata Prefecture,Yuzawa,operating,yes,no,,,50,374,424,1,,japan,Q105109705,https://www.ipponsugi.net/,https://openskimap.org/?obj=705fd56595bf63af71060890c20bb89664c6e545,705fd56595bf63af71060890c20bb89664c6e545,Polygon,36.935501,138.806048,https://www.openstreetmap.org/way/948359373 https://www.skimap.org/SkiAreas/view/1483
Dawn Mountain Nordic,Canada,British Columbia,,operating,no,yes,,20,147,1177,1324,,,north_america,,https://www.goldennordicclub.ca/,https://openskimap.org/?obj=706138a1ccfb24e81fe76c6fa35949e5a08bfc12,706138a1ccfb24e81fe76c6fa35949e5a08bfc12,Point,51.303387,-117.054906,https://www.skimap.org/SkiAreas/view/570
Banshogahara (武石番所ヶ原スキー場),Japan,Nagano Prefecture,,operating,yes,no,,,239,1346,1585,2,,japan,,http://unkeiso.com/bansyogahara.html,https://openskimap.org/?obj=70614df4643a8e07087046064ca8ab6db202b48c,70614df4643a8e07087046064ca8ab6db202b48c,Point,36.258017,138.110592,https://www.skimap.org/SkiAreas/view/1591
Fanqi Shangjing,China,Heilongjiang,,operating,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=7062fccedd70c1a7d3d095c16a389f85a3719cdb,7062fccedd70c1a7d3d095c16a389f85a3719cdb,Point,45.422767,127.075871,https://www.skimap.org/SkiAreas/view/13952
,Norway,Vestfold og Telemark,,operating,no,yes,,51,248,538,786,,,europe,,,https://openskimap.org/?obj=706a8fc4-57cd-4f74-909d-80405fd582b1,706a8fc4-57cd-4f74-909d-80405fd582b1,Point,59.418358,9.422208,
Tyrol,United States,New Hampshire,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=707a258e4bb89384be8f3e7f4721d830c9cf08bb,707a258e4bb89384be8f3e7f4721d830c9cf08bb,Point,44.138902,-71.154156,https://www.skimap.org/SkiAreas/view/4984
Aspen Mountain,United States,Colorado,Aspen,operating,yes,yes,58,,1008,2429,3438,8,,north_america,Q4807834,https://www.aspensnowmass.com/,https://openskimap.org/?obj=70836e5ba7d3771832e2df97023bf1a147c3c271,70836e5ba7d3771832e2df97023bf1a147c3c271,Polygon,39.165589,-106.819323,https://www.openstreetmap.org/way/530531925 https://www.skimap.org/SkiAreas/view/1031
"Parc régional de la Forêt Ouareau, secteur Grande-Ourse",Canada,Quebec,Entrelacs,operating,yes,no,2,,155,402,556,,,north_america,,,https://openskimap.org/?obj=708850cabca91b5994c3528e54f0da428ed0e205,708850cabca91b5994c3528e54f0da428ed0e205,Point,46.154004,-74.008981,https://www.openstreetmap.org/relation/18792739
"Şahdağ Xizək Kompleksi, قريه شاهداغ الثلجية, Shahdag Mountain Resort, Горнолыжный курорт Шахдаг",Azerbaijan,Qusar,,operating,yes,no,30,,1121,1430,2551,12,2,europe,,https://www.shahdag.az/,https://openskimap.org/?obj=708b22baaf711cb159dca024c0a08bf52fff58bb,708b22baaf711cb159dca024c0a08bf52fff58bb,Polygon,41.311481,48.140369,https://www.openstreetmap.org/way/314688853 https://www.skimap.org/SkiAreas/view/3646
Ski Malenovice,Czechia,Moravian-Silesian,,operating,yes,yes,2,22,198,516,714,3,3,europe,,https://skimalenovice.cz/,https://openskimap.org/?obj=708bda2b9bf13cc00fe05c8cfc43518a94aafdbe,708bda2b9bf13cc00fe05c8cfc43518a94aafdbe,Point,49.567898,18.407846,https://www.openstreetmap.org/relation/4560324 https://www.skimap.org/SkiAreas/view/16128
Turnau,Austria,Styria,,operating,yes,no,4,,464,776,1240,5,5,europe,,,https://openskimap.org/?obj=7090b53f143db22fb28d1a39b3c4dd80363e682a,7090b53f143db22fb28d1a39b3c4dd80363e682a,Point,47.553760,15.347695,https://www.openstreetmap.org/relation/14368987
Snow Valley Ski Club,Canada,Alberta,Edmonton,operating,yes,yes,1,0,38,629,667,4,2,north_america,,https://www.snowvalley.ca/,https://openskimap.org/?obj=7092218d80fd101d0f887f707226820e5fb2bab0,7092218d80fd101d0f887f707226820e5fb2bab0,Polygon,53.484284,-113.558662,https://www.openstreetmap.org/way/1266090092 https://www.skimap.org/SkiAreas/view/6
Milzkalns,Latvia,Engures,,operating,yes,yes,2,1,41,70,111,10,10,europe,,https://www.milzkalns.lv/,https://openskimap.org/?obj=7093b6fc6fa24cd3401f1e4e13a7dae968d557df,7093b6fc6fa24cd3401f1e4e13a7dae968d557df,Polygon,57.001533,23.206638,https://www.openstreetmap.org/way/1386987045 https://www.skimap.org/SkiAreas/view/17687
,Norway,Troms og Finnmark,Vadso,operating,no,yes,,162,336,15,351,,,europe,,,https://openskimap.org/?obj=709b2990-4d0c-462d-b7af-7681bb07f327,709b2990-4d0c-462d-b7af-7681bb07f327,Point,70.168722,29.130749,
Brady's Hills,United States,Michigan,Winfield,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=709fb0fb9174c39ee782dd2f2e77ebe02a3a277d,709fb0fb9174c39ee782dd2f2e77ebe02a3a277d,Point,43.416629,-85.339630,https://www.skimap.org/SkiAreas/view/5192
Cleary Summit,United States,Alaska,,abandoned,yes,no,9,,293,443,735,3,3,north_america,,,https://openskimap.org/?obj=70a1af645c70e769eea3c94879f400deb2b30d4e,70a1af645c70e769eea3c94879f400deb2b30d4e,Point,65.050597,-147.448111,https://www.skimap.org/SkiAreas/view/2135
